nohup: ignoring input
[1] order5big_0008: LINEAR (0.0s)  running={'LINEAR': 1}
[884] order5big_7072: THEOREM (61.2s)  running={'LINEAR': 506, 'THEOREM': 349, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[885] order5big_7080: LINEAR (0.0s)  running={'LINEAR': 507, 'THEOREM': 349, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[886] order5big_7088: LINEAR (0.0s)  running={'LINEAR': 508, 'THEOREM': 349, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[887] order5big_7096: LINEAR (0.0s)  running={'LINEAR': 509, 'THEOREM': 349, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[888] order5big_7104: THEOREM (60.2s)  running={'LINEAR': 509, 'THEOREM': 350, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[889] order5big_7112: LINEAR (0.0s)  running={'LINEAR': 510, 'THEOREM': 350, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[890] order5big_7120: THEOREM (0.1s)  running={'LINEAR': 510, 'THEOREM': 351, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[891] order5big_7128: THEOREM (60.2s)  running={'LINEAR': 510, 'THEOREM': 352, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[892] order5big_7136: LINEAR (0.0s)  running={'LINEAR': 511, 'THEOREM': 352, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[893] order5big_7144: THEOREM (60.2s)  running={'LINEAR': 511, 'THEOREM': 353, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[894] order5big_7152: THEOREM (60.1s)  running={'LINEAR': 511, 'THEOREM': 354, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[895] order5big_7160: THEOREM (60.3s)  running={'LINEAR': 511, 'THEOREM': 355, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[896] order5big_7168: LINEAR (0.0s)  running={'LINEAR': 512, 'THEOREM': 355, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[897] order5big_7176: THEOREM (60.4s)  running={'LINEAR': 512, 'THEOREM': 356, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[898] order5big_7184: LINEAR (0.0s)  running={'LINEAR': 513, 'THEOREM': 356, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[899] order5big_7192: THEOREM (60.1s)  running={'LINEAR': 513, 'THEOREM': 357, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[900] order5big_7200: LINEAR (0.0s)  running={'LINEAR': 514, 'THEOREM': 357, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[901] order5big_7208: LINEAR (0.0s)  running={'LINEAR': 515, 'THEOREM': 357, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[902] order5big_7216: THEOREM (60.2s)  running={'LINEAR': 515, 'THEOREM': 358, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 6}
[903] order5big_7224: SOLVED_FMB (15.8s)  running={'LINEAR': 515, 'THEOREM': 358, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[904] order5big_7232: LINEAR (0.0s)  running={'LINEAR': 516, 'THEOREM': 358, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[905] order5big_7240: LINEAR (0.0s)  running={'LINEAR': 517, 'THEOREM': 358, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[906] order5big_7248: LINEAR (0.0s)  running={'LINEAR': 518, 'THEOREM': 358, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[907] order5big_7256: THEOREM (63.6s)  running={'LINEAR': 518, 'THEOREM': 359, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[908] order5big_7264: LINEAR (0.0s)  running={'LINEAR': 519, 'THEOREM': 359, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[909] order5big_7272: LINEAR (0.0s)  running={'LINEAR': 520, 'THEOREM': 359, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[910] order5big_7280: LINEAR (0.0s)  running={'LINEAR': 521, 'THEOREM': 359, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[911] order5big_7288: THEOREM (60.3s)  running={'LINEAR': 521, 'THEOREM': 360, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[912] order5big_7296: THEOREM (60.2s)  running={'LINEAR': 521, 'THEOREM': 361, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[913] order5big_7304: LINEAR (0.0s)  running={'LINEAR': 522, 'THEOREM': 361, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[914] order5big_7312: LINEAR (0.0s)  running={'LINEAR': 523, 'THEOREM': 361, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[915] order5big_7320: LINEAR (0.0s)  running={'LINEAR': 524, 'THEOREM': 361, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[916] order5big_7328: THEOREM (60.2s)  running={'LINEAR': 524, 'THEOREM': 362, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[917] order5big_7336: LINEAR (0.0s)  running={'LINEAR': 525, 'THEOREM': 362, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[918] order5big_7344: LINEAR (0.0s)  running={'LINEAR': 526, 'THEOREM': 362, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[919] order5big_7352: THEOREM (62.9s)  running={'LINEAR': 526, 'THEOREM': 363, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[920] order5big_7360: THEOREM (60.3s)  running={'LINEAR': 526, 'THEOREM': 364, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[921] order5big_7368: THEOREM (60.2s)  running={'LINEAR': 526, 'THEOREM': 365, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[922] order5big_7376: LINEAR (0.0s)  running={'LINEAR': 527, 'THEOREM': 365, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[923] order5big_7384: LINEAR (0.0s)  running={'LINEAR': 528, 'THEOREM': 365, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[924] order5big_7392: LINEAR (0.0s)  running={'LINEAR': 529, 'THEOREM': 365, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 6}
[925] order5big_7400: SOLVED_FMB (0.1s)  running={'LINEAR': 529, 'THEOREM': 365, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[926] order5big_7408: LINEAR (0.0s)  running={'LINEAR': 530, 'THEOREM': 365, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[927] order5big_7416: LINEAR (0.0s)  running={'LINEAR': 531, 'THEOREM': 365, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[928] order5big_7424: LINEAR (0.0s)  running={'LINEAR': 532, 'THEOREM': 365, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[929] order5big_7432: THEOREM (60.5s)  running={'LINEAR': 532, 'THEOREM': 366, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[930] order5big_7440: LINEAR (0.0s)  running={'LINEAR': 533, 'THEOREM': 366, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[931] order5big_7448: LINEAR (0.0s)  running={'LINEAR': 534, 'THEOREM': 366, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[932] order5big_7456: THEOREM (60.2s)  running={'LINEAR': 534, 'THEOREM': 367, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[933] order5big_7464: LINEAR (0.0s)  running={'LINEAR': 535, 'THEOREM': 367, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 6}
[934] order5big_7472: HARD_NONLINEAR (120.1s)  running={'LINEAR': 535, 'THEOREM': 367, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[935] order5big_7480: THEOREM (60.2s)  running={'LINEAR': 535, 'THEOREM': 368, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[936] order5big_7488: LINEAR (0.0s)  running={'LINEAR': 536, 'THEOREM': 368, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[937] order5big_7496: LINEAR (0.0s)  running={'LINEAR': 537, 'THEOREM': 368, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[938] order5big_7504: THEOREM (60.6s)  running={'LINEAR': 537, 'THEOREM': 369, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[939] order5big_7512: LINEAR (0.0s)  running={'LINEAR': 538, 'THEOREM': 369, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[940] order5big_7520: THEOREM (60.2s)  running={'LINEAR': 538, 'THEOREM': 370, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[941] order5big_7528: LINEAR (0.0s)  running={'LINEAR': 539, 'THEOREM': 370, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[942] order5big_7536: LINEAR (0.0s)  running={'LINEAR': 540, 'THEOREM': 370, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[943] order5big_7544: LINEAR (0.0s)  running={'LINEAR': 541, 'THEOREM': 370, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[944] order5big_7552: THEOREM (60.2s)  running={'LINEAR': 541, 'THEOREM': 371, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[945] order5big_7560: LINEAR (0.0s)  running={'LINEAR': 542, 'THEOREM': 371, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[946] order5big_7568: THEOREM (60.1s)  running={'LINEAR': 542, 'THEOREM': 372, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[947] order5big_7576: LINEAR (0.0s)  running={'LINEAR': 543, 'THEOREM': 372, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[948] order5big_7584: THEOREM (62.8s)  running={'LINEAR': 543, 'THEOREM': 373, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[949] order5big_7592: THEOREM (29.6s)  running={'LINEAR': 543, 'THEOREM': 374, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 7}
[950] order5big_7600: SOLVED_FMB (0.3s)  running={'LINEAR': 543, 'THEOREM': 374, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[951] order5big_7608: LINEAR (0.0s)  running={'LINEAR': 544, 'THEOREM': 374, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[952] order5big_7616: THEOREM (65.4s)  running={'LINEAR': 544, 'THEOREM': 375, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[953] order5big_7624: THEOREM (60.3s)  running={'LINEAR': 544, 'THEOREM': 376, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[954] order5big_7632: THEOREM (60.4s)  running={'LINEAR': 544, 'THEOREM': 377, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[955] order5big_7640: THEOREM (60.3s)  running={'LINEAR': 544, 'THEOREM': 378, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[956] order5big_7648: LINEAR (0.0s)  running={'LINEAR': 545, 'THEOREM': 378, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[957] order5big_7656: LINEAR (0.0s)  running={'LINEAR': 546, 'THEOREM': 378, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[958] order5big_7664: LINEAR (0.0s)  running={'LINEAR': 547, 'THEOREM': 378, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[959] order5big_7672: LINEAR (0.0s)  running={'LINEAR': 548, 'THEOREM': 378, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[960] order5big_7680: THEOREM (60.2s)  running={'LINEAR': 548, 'THEOREM': 379, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[961] order5big_7688: THEOREM (60.6s)  running={'LINEAR': 548, 'THEOREM': 380, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[962] order5big_7696: THEOREM (4.9s)  running={'LINEAR': 548, 'THEOREM': 381, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 7}
[963] order5big_7704: SOLVED_FMB (0.2s)  running={'LINEAR': 548, 'THEOREM': 381, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[964] order5big_7712: THEOREM (60.2s)  running={'LINEAR': 548, 'THEOREM': 382, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[965] order5big_7720: THEOREM (60.2s)  running={'LINEAR': 548, 'THEOREM': 383, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[966] order5big_7728: THEOREM (60.4s)  running={'LINEAR': 548, 'THEOREM': 384, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[967] order5big_7736: THEOREM (60.2s)  running={'LINEAR': 548, 'THEOREM': 385, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[968] order5big_7744: LINEAR (0.0s)  running={'LINEAR': 549, 'THEOREM': 385, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[969] order5big_7752: LINEAR (0.0s)  running={'LINEAR': 550, 'THEOREM': 385, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[970] order5big_7760: LINEAR (0.0s)  running={'LINEAR': 551, 'THEOREM': 385, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[971] order5big_7768: THEOREM (60.2s)  running={'LINEAR': 551, 'THEOREM': 386, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[972] order5big_7776: LINEAR (0.0s)  running={'LINEAR': 552, 'THEOREM': 386, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[973] order5big_7784: THEOREM (61.5s)  running={'LINEAR': 552, 'THEOREM': 387, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[974] order5big_7792: LINEAR (0.0s)  running={'LINEAR': 553, 'THEOREM': 387, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[975] order5big_7800: THEOREM (60.4s)  running={'LINEAR': 553, 'THEOREM': 388, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[976] order5big_7808: THEOREM (60.2s)  running={'LINEAR': 553, 'THEOREM': 389, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[977] order5big_7816: LINEAR (0.0s)  running={'LINEAR': 554, 'THEOREM': 389, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[978] order5big_7824: LINEAR (0.0s)  running={'LINEAR': 555, 'THEOREM': 389, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[979] order5big_7832: LINEAR (0.0s)  running={'LINEAR': 556, 'THEOREM': 389, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 7}
[980] order5big_7840: SOLVED_FMB (13.0s)  running={'LINEAR': 556, 'THEOREM': 389, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[981] order5big_7848: LINEAR (0.0s)  running={'LINEAR': 557, 'THEOREM': 389, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[982] order5big_7856: LINEAR (0.0s)  running={'LINEAR': 558, 'THEOREM': 389, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[983] order5big_7864: LINEAR (0.0s)  running={'LINEAR': 559, 'THEOREM': 389, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[984] order5big_7872: THEOREM (60.2s)  running={'LINEAR': 559, 'THEOREM': 390, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[985] order5big_7880: THEOREM (60.2s)  running={'LINEAR': 559, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[986] order5big_7888: LINEAR (0.0s)  running={'LINEAR': 560, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[987] order5big_7896: LINEAR (0.0s)  running={'LINEAR': 561, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[988] order5big_7904: LINEAR (0.0s)  running={'LINEAR': 562, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[989] order5big_7912: LINEAR (0.0s)  running={'LINEAR': 563, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[990] order5big_7920: LINEAR (0.0s)  running={'LINEAR': 564, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[991] order5big_7928: LINEAR (0.0s)  running={'LINEAR': 565, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[992] order5big_7936: LINEAR (0.0s)  running={'LINEAR': 566, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[993] order5big_7944: LINEAR (0.0s)  running={'LINEAR': 567, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[994] order5big_7952: LINEAR (0.0s)  running={'LINEAR': 568, 'THEOREM': 391, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[995] order5big_7960: THEOREM (60.4s)  running={'LINEAR': 568, 'THEOREM': 392, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[996] order5big_7968: LINEAR (0.0s)  running={'LINEAR': 569, 'THEOREM': 392, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[997] order5big_7976: LINEAR (0.0s)  running={'LINEAR': 570, 'THEOREM': 392, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[998] order5big_7984: THEOREM (60.4s)  running={'LINEAR': 570, 'THEOREM': 393, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[999] order5big_7992: LINEAR (0.0s)  running={'LINEAR': 571, 'THEOREM': 393, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[1000] order5big_8000: THEOREM (62.0s)  running={'LINEAR': 571, 'THEOREM': 394, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[1001] order5big_8008: LINEAR (0.0s)  running={'LINEAR': 572, 'THEOREM': 394, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[1002] order5big_8016: THEOREM (60.2s)  running={'LINEAR': 572, 'THEOREM': 395, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[1003] order5big_8024: LINEAR (0.0s)  running={'LINEAR': 573, 'THEOREM': 395, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 7}
[1004] order5big_8032: SOLVED_FMB (2.0s)  running={'LINEAR': 573, 'THEOREM': 395, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1005] order5big_8040: LINEAR (0.0s)  running={'LINEAR': 574, 'THEOREM': 395, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1006] order5big_8048: LINEAR (0.0s)  running={'LINEAR': 575, 'THEOREM': 395, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1007] order5big_8056: LINEAR (0.0s)  running={'LINEAR': 576, 'THEOREM': 395, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1008] order5big_8064: LINEAR (0.0s)  running={'LINEAR': 577, 'THEOREM': 395, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1009] order5big_8072: THEOREM (60.6s)  running={'LINEAR': 577, 'THEOREM': 396, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1010] order5big_8080: THEOREM (60.2s)  running={'LINEAR': 577, 'THEOREM': 397, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1011] order5big_8088: LINEAR (0.0s)  running={'LINEAR': 578, 'THEOREM': 397, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1012] order5big_8096: THEOREM (60.2s)  running={'LINEAR': 578, 'THEOREM': 398, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1013] order5big_8104: THEOREM (60.5s)  running={'LINEAR': 578, 'THEOREM': 399, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1014] order5big_8112: THEOREM (60.2s)  running={'LINEAR': 578, 'THEOREM': 400, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1015] order5big_8120: LINEAR (0.0s)  running={'LINEAR': 579, 'THEOREM': 400, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1016] order5big_8128: THEOREM (22.3s)  running={'LINEAR': 579, 'THEOREM': 401, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1017] order5big_8136: LINEAR (0.0s)  running={'LINEAR': 580, 'THEOREM': 401, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1018] order5big_8144: THEOREM (62.5s)  running={'LINEAR': 580, 'THEOREM': 402, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1019] order5big_8152: LINEAR (0.0s)  running={'LINEAR': 581, 'THEOREM': 402, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1020] order5big_8160: THEOREM (60.2s)  running={'LINEAR': 581, 'THEOREM': 403, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1021] order5big_8168: THEOREM (60.3s)  running={'LINEAR': 581, 'THEOREM': 404, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1022] order5big_8176: LINEAR (0.0s)  running={'LINEAR': 582, 'THEOREM': 404, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1023] order5big_8184: THEOREM (60.9s)  running={'LINEAR': 582, 'THEOREM': 405, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1024] order5big_8192: LINEAR (0.0s)  running={'LINEAR': 583, 'THEOREM': 405, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1025] order5big_8200: LINEAR (0.0s)  running={'LINEAR': 584, 'THEOREM': 405, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1026] order5big_8208: LINEAR (0.0s)  running={'LINEAR': 585, 'THEOREM': 405, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1027] order5big_8216: LINEAR (0.0s)  running={'LINEAR': 586, 'THEOREM': 405, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1028] order5big_8224: LINEAR (0.0s)  running={'LINEAR': 587, 'THEOREM': 405, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1029] order5big_8232: THEOREM (60.3s)  running={'LINEAR': 587, 'THEOREM': 406, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 7}
[1030] order5big_8240: SOLVED_FMB (142.2s)  running={'LINEAR': 587, 'THEOREM': 406, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 7}
[1031] order5big_8248: LINEAR (0.0s)  running={'LINEAR': 588, 'THEOREM': 406, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 7}
[1032] order5big_8256: LINEAR (0.0s)  running={'LINEAR': 589, 'THEOREM': 406, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 7}
[1033] order5big_8264: THEOREM (60.2s)  running={'LINEAR': 589, 'THEOREM': 407, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 7}
[1034] order5big_8272: LINEAR (0.0s)  running={'LINEAR': 590, 'THEOREM': 407, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 7}
[1035] order5big_8280: LINEAR (0.0s)  running={'LINEAR': 591, 'THEOREM': 407, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 7}
[1036] order5big_8288: THEOREM (60.4s)  running={'LINEAR': 591, 'THEOREM': 408, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 7}
[1037] order5big_8296: SOLVED_FMB (1.1s)  running={'LINEAR': 591, 'THEOREM': 408, 'SOLVED_FMB': 31, 'HARD_NONLINEAR': 7}
[1038] order5big_8304: LINEAR (0.0s)  running={'LINEAR': 592, 'THEOREM': 408, 'SOLVED_FMB': 31, 'HARD_NONLINEAR': 7}
[1039] order5big_8312: LINEAR (0.0s)  running={'LINEAR': 593, 'THEOREM': 408, 'SOLVED_FMB': 31, 'HARD_NONLINEAR': 7}
[1040] order5big_8320: SOLVED_FMB (0.3s)  running={'LINEAR': 593, 'THEOREM': 408, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1041] order5big_8328: LINEAR (0.0s)  running={'LINEAR': 594, 'THEOREM': 408, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1042] order5big_8336: LINEAR (0.0s)  running={'LINEAR': 595, 'THEOREM': 408, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1043] order5big_8344: LINEAR (0.0s)  running={'LINEAR': 596, 'THEOREM': 408, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1044] order5big_8352: THEOREM (60.2s)  running={'LINEAR': 596, 'THEOREM': 409, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1045] order5big_8360: LINEAR (0.0s)  running={'LINEAR': 597, 'THEOREM': 409, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1046] order5big_8368: LINEAR (0.0s)  running={'LINEAR': 598, 'THEOREM': 409, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1047] order5big_8376: LINEAR (0.0s)  running={'LINEAR': 599, 'THEOREM': 409, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1048] order5big_8384: LINEAR (0.0s)  running={'LINEAR': 600, 'THEOREM': 409, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1049] order5big_8392: THEOREM (60.3s)  running={'LINEAR': 600, 'THEOREM': 410, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1050] order5big_8400: LINEAR (0.0s)  running={'LINEAR': 601, 'THEOREM': 410, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1051] order5big_8408: LINEAR (0.0s)  running={'LINEAR': 602, 'THEOREM': 410, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1052] order5big_8416: LINEAR (0.0s)  running={'LINEAR': 603, 'THEOREM': 410, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1053] order5big_8424: LINEAR (0.0s)  running={'LINEAR': 604, 'THEOREM': 410, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1054] order5big_8432: THEOREM (60.3s)  running={'LINEAR': 604, 'THEOREM': 411, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1055] order5big_8440: LINEAR (0.0s)  running={'LINEAR': 605, 'THEOREM': 411, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1056] order5big_8448: LINEAR (0.0s)  running={'LINEAR': 606, 'THEOREM': 411, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1057] order5big_8456: LINEAR (0.0s)  running={'LINEAR': 607, 'THEOREM': 411, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1058] order5big_8464: LINEAR (0.0s)  running={'LINEAR': 608, 'THEOREM': 411, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1059] order5big_8472: LINEAR (0.0s)  running={'LINEAR': 609, 'THEOREM': 411, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
[1060] order5big_8480: THEOREM (60.3s)  running={'LINEAR': 609, 'THEOREM': 412, 'SOLVED_FMB': 32, 'HARD_NONLINEAR': 7}
