nohup: ignoring input
[1] order5big_0006: THEOREM (60.2s)  running={'THEOREM': 1}
[818] order5big_6542: THEOREM (60.2s)  running={'THEOREM': 314, 'LINEAR': 473, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[819] order5big_6550: THEOREM (60.2s)  running={'THEOREM': 315, 'LINEAR': 473, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[820] order5big_6558: LINEAR (0.0s)  running={'THEOREM': 315, 'LINEAR': 474, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[821] order5big_6566: THEOREM (60.6s)  running={'THEOREM': 316, 'LINEAR': 474, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[822] order5big_6574: LINEAR (0.0s)  running={'THEOREM': 316, 'LINEAR': 475, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[823] order5big_6582: LINEAR (0.0s)  running={'THEOREM': 316, 'LINEAR': 476, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[824] order5big_6590: THEOREM (60.2s)  running={'THEOREM': 317, 'LINEAR': 476, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[825] order5big_6598: LINEAR (0.0s)  running={'THEOREM': 317, 'LINEAR': 477, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[826] order5big_6606: LINEAR (0.0s)  running={'THEOREM': 317, 'LINEAR': 478, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[827] order5big_6614: LINEAR (0.0s)  running={'THEOREM': 317, 'LINEAR': 479, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[828] order5big_6622: THEOREM (60.2s)  running={'THEOREM': 318, 'LINEAR': 479, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[829] order5big_6630: LINEAR (0.0s)  running={'THEOREM': 318, 'LINEAR': 480, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[830] order5big_6638: THEOREM (202.3s)  running={'THEOREM': 319, 'LINEAR': 480, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[831] order5big_6646: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 481, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[832] order5big_6654: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 482, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[833] order5big_6662: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 483, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[834] order5big_6670: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 484, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[835] order5big_6678: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 485, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[836] order5big_6686: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 486, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[837] order5big_6694: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 487, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[838] order5big_6702: THEOREM (62.0s)  running={'THEOREM': 320, 'LINEAR': 487, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[839] order5big_6710: LINEAR (0.0s)  running={'THEOREM': 320, 'LINEAR': 488, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[840] order5big_6718: THEOREM (60.1s)  running={'THEOREM': 321, 'LINEAR': 488, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[841] order5big_6726: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 489, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[842] order5big_6734: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 490, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[843] order5big_6742: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 491, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[844] order5big_6750: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 492, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[845] order5big_6758: THEOREM (60.6s)  running={'THEOREM': 322, 'LINEAR': 492, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[846] order5big_6766: THEOREM (60.3s)  running={'THEOREM': 323, 'LINEAR': 492, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[847] order5big_6774: THEOREM (60.2s)  running={'THEOREM': 324, 'LINEAR': 492, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[848] order5big_6782: LINEAR (0.0s)  running={'THEOREM': 324, 'LINEAR': 493, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[849] order5big_6790: LINEAR (0.0s)  running={'THEOREM': 324, 'LINEAR': 494, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[850] order5big_6798: LINEAR (0.0s)  running={'THEOREM': 324, 'LINEAR': 495, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[851] order5big_6806: LINEAR (0.0s)  running={'THEOREM': 324, 'LINEAR': 496, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[852] order5big_6814: LINEAR (0.0s)  running={'THEOREM': 324, 'LINEAR': 497, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[853] order5big_6822: LINEAR (0.0s)  running={'THEOREM': 324, 'LINEAR': 498, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 5}
[854] order5big_6830: SOLVED_FMB (16.7s)  running={'THEOREM': 324, 'LINEAR': 498, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 5}
[855] order5big_6838: THEOREM (62.9s)  running={'THEOREM': 325, 'LINEAR': 498, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 5}
[856] order5big_6846: THEOREM (60.4s)  running={'THEOREM': 326, 'LINEAR': 498, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 5}
[857] order5big_6854: THEOREM (60.2s)  running={'THEOREM': 327, 'LINEAR': 498, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 5}
[858] order5big_6862: LINEAR (0.0s)  running={'THEOREM': 327, 'LINEAR': 499, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 5}
[859] order5big_6870: SOLVED_FMB (2.1s)  running={'THEOREM': 327, 'LINEAR': 499, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[860] order5big_6878: LINEAR (0.0s)  running={'THEOREM': 327, 'LINEAR': 500, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[861] order5big_6886: LINEAR (0.0s)  running={'THEOREM': 327, 'LINEAR': 501, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[862] order5big_6894: LINEAR (0.0s)  running={'THEOREM': 327, 'LINEAR': 502, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[863] order5big_6902: THEOREM (60.2s)  running={'THEOREM': 328, 'LINEAR': 502, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[864] order5big_6910: THEOREM (60.2s)  running={'THEOREM': 329, 'LINEAR': 502, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[865] order5big_6918: LINEAR (0.0s)  running={'THEOREM': 329, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[866] order5big_6926: THEOREM (60.2s)  running={'THEOREM': 330, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[867] order5big_6934: THEOREM (60.2s)  running={'THEOREM': 331, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[868] order5big_6942: THEOREM (60.4s)  running={'THEOREM': 332, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[869] order5big_6950: THEOREM (60.2s)  running={'THEOREM': 333, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[870] order5big_6958: THEOREM (60.2s)  running={'THEOREM': 334, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[871] order5big_6966: THEOREM (60.2s)  running={'THEOREM': 335, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[872] order5big_6974: THEOREM (60.2s)  running={'THEOREM': 336, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[873] order5big_6982: THEOREM (60.2s)  running={'THEOREM': 337, 'LINEAR': 503, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[874] order5big_6990: LINEAR (0.0s)  running={'THEOREM': 337, 'LINEAR': 504, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[875] order5big_6998: LINEAR (0.0s)  running={'THEOREM': 337, 'LINEAR': 505, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[876] order5big_7006: LINEAR (0.0s)  running={'THEOREM': 337, 'LINEAR': 506, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[877] order5big_7014: LINEAR (0.0s)  running={'THEOREM': 337, 'LINEAR': 507, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[878] order5big_7022: LINEAR (0.0s)  running={'THEOREM': 337, 'LINEAR': 508, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[879] order5big_7030: THEOREM (60.4s)  running={'THEOREM': 338, 'LINEAR': 508, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[880] order5big_7038: LINEAR (0.0s)  running={'THEOREM': 338, 'LINEAR': 509, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[881] order5big_7046: LINEAR (0.0s)  running={'THEOREM': 338, 'LINEAR': 510, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[882] order5big_7054: THEOREM (60.3s)  running={'THEOREM': 339, 'LINEAR': 510, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[883] order5big_7062: LINEAR (0.0s)  running={'THEOREM': 339, 'LINEAR': 511, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[884] order5big_7070: THEOREM (60.2s)  running={'THEOREM': 340, 'LINEAR': 511, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[885] order5big_7078: LINEAR (0.0s)  running={'THEOREM': 340, 'LINEAR': 512, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[886] order5big_7086: LINEAR (0.0s)  running={'THEOREM': 340, 'LINEAR': 513, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[887] order5big_7094: LINEAR (0.0s)  running={'THEOREM': 340, 'LINEAR': 514, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[888] order5big_7102: LINEAR (0.0s)  running={'THEOREM': 340, 'LINEAR': 515, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[889] order5big_7110: THEOREM (60.2s)  running={'THEOREM': 341, 'LINEAR': 515, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[890] order5big_7118: LINEAR (0.0s)  running={'THEOREM': 341, 'LINEAR': 516, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[891] order5big_7126: LINEAR (0.0s)  running={'THEOREM': 341, 'LINEAR': 517, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[892] order5big_7134: LINEAR (0.0s)  running={'THEOREM': 341, 'LINEAR': 518, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[893] order5big_7142: LINEAR (0.0s)  running={'THEOREM': 341, 'LINEAR': 519, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[894] order5big_7150: THEOREM (60.3s)  running={'THEOREM': 342, 'LINEAR': 519, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[895] order5big_7158: LINEAR (0.0s)  running={'THEOREM': 342, 'LINEAR': 520, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[896] order5big_7166: THEOREM (60.7s)  running={'THEOREM': 343, 'LINEAR': 520, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[897] order5big_7174: LINEAR (0.0s)  running={'THEOREM': 343, 'LINEAR': 521, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 5}
[898] order5big_7182: HARD_NONLINEAR (60.1s)  running={'THEOREM': 343, 'LINEAR': 521, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[899] order5big_7190: THEOREM (60.1s)  running={'THEOREM': 344, 'LINEAR': 521, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[900] order5big_7198: LINEAR (0.0s)  running={'THEOREM': 344, 'LINEAR': 522, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[901] order5big_7206: LINEAR (0.0s)  running={'THEOREM': 344, 'LINEAR': 523, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[902] order5big_7214: LINEAR (0.0s)  running={'THEOREM': 344, 'LINEAR': 524, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[903] order5big_7222: THEOREM (60.3s)  running={'THEOREM': 345, 'LINEAR': 524, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[904] order5big_7230: LINEAR (0.0s)  running={'THEOREM': 345, 'LINEAR': 525, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[905] order5big_7238: THEOREM (60.2s)  running={'THEOREM': 346, 'LINEAR': 525, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[906] order5big_7246: LINEAR (0.0s)  running={'THEOREM': 346, 'LINEAR': 526, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[907] order5big_7254: LINEAR (0.0s)  running={'THEOREM': 346, 'LINEAR': 527, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[908] order5big_7262: LINEAR (0.0s)  running={'THEOREM': 346, 'LINEAR': 528, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[909] order5big_7270: THEOREM (62.8s)  running={'THEOREM': 347, 'LINEAR': 528, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[910] order5big_7278: LINEAR (0.0s)  running={'THEOREM': 347, 'LINEAR': 529, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[911] order5big_7286: THEOREM (76.5s)  running={'THEOREM': 348, 'LINEAR': 529, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[912] order5big_7294: LINEAR (0.0s)  running={'THEOREM': 348, 'LINEAR': 530, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[913] order5big_7302: LINEAR (0.0s)  running={'THEOREM': 348, 'LINEAR': 531, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[914] order5big_7310: LINEAR (0.0s)  running={'THEOREM': 348, 'LINEAR': 532, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[915] order5big_7318: THEOREM (72.7s)  running={'THEOREM': 349, 'LINEAR': 532, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[916] order5big_7326: LINEAR (0.0s)  running={'THEOREM': 349, 'LINEAR': 533, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[917] order5big_7334: THEOREM (211.6s)  running={'THEOREM': 350, 'LINEAR': 533, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[918] order5big_7342: THEOREM (60.4s)  running={'THEOREM': 351, 'LINEAR': 533, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[919] order5big_7350: LINEAR (0.0s)  running={'THEOREM': 351, 'LINEAR': 534, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[920] order5big_7358: THEOREM (60.2s)  running={'THEOREM': 352, 'LINEAR': 534, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[921] order5big_7366: THEOREM (60.3s)  running={'THEOREM': 353, 'LINEAR': 534, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[922] order5big_7374: LINEAR (0.0s)  running={'THEOREM': 353, 'LINEAR': 535, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[923] order5big_7382: LINEAR (0.0s)  running={'THEOREM': 353, 'LINEAR': 536, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[924] order5big_7390: LINEAR (0.0s)  running={'THEOREM': 353, 'LINEAR': 537, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[925] order5big_7398: LINEAR (0.0s)  running={'THEOREM': 353, 'LINEAR': 538, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[926] order5big_7406: THEOREM (60.5s)  running={'THEOREM': 354, 'LINEAR': 538, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[927] order5big_7414: LINEAR (0.0s)  running={'THEOREM': 354, 'LINEAR': 539, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[928] order5big_7422: LINEAR (0.0s)  running={'THEOREM': 354, 'LINEAR': 540, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[929] order5big_7430: THEOREM (62.0s)  running={'THEOREM': 355, 'LINEAR': 540, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[930] order5big_7438: THEOREM (61.6s)  running={'THEOREM': 356, 'LINEAR': 540, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[931] order5big_7446: LINEAR (0.0s)  running={'THEOREM': 356, 'LINEAR': 541, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[932] order5big_7454: LINEAR (0.0s)  running={'THEOREM': 356, 'LINEAR': 542, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[933] order5big_7462: LINEAR (0.0s)  running={'THEOREM': 356, 'LINEAR': 543, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[934] order5big_7470: LINEAR (0.0s)  running={'THEOREM': 356, 'LINEAR': 544, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[935] order5big_7478: THEOREM (62.1s)  running={'THEOREM': 357, 'LINEAR': 544, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[936] order5big_7486: LINEAR (0.0s)  running={'THEOREM': 357, 'LINEAR': 545, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[937] order5big_7494: THEOREM (60.2s)  running={'THEOREM': 358, 'LINEAR': 545, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[938] order5big_7502: LINEAR (0.0s)  running={'THEOREM': 358, 'LINEAR': 546, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[939] order5big_7510: THEOREM (60.2s)  running={'THEOREM': 359, 'LINEAR': 546, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[940] order5big_7518: LINEAR (0.0s)  running={'THEOREM': 359, 'LINEAR': 547, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[941] order5big_7526: THEOREM (60.5s)  running={'THEOREM': 360, 'LINEAR': 547, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[942] order5big_7534: LINEAR (0.0s)  running={'THEOREM': 360, 'LINEAR': 548, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[943] order5big_7542: THEOREM (60.2s)  running={'THEOREM': 361, 'LINEAR': 548, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[944] order5big_7550: LINEAR (0.0s)  running={'THEOREM': 361, 'LINEAR': 549, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[945] order5big_7558: LINEAR (0.0s)  running={'THEOREM': 361, 'LINEAR': 550, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[946] order5big_7566: LINEAR (0.0s)  running={'THEOREM': 361, 'LINEAR': 551, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[947] order5big_7574: LINEAR (0.0s)  running={'THEOREM': 361, 'LINEAR': 552, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[948] order5big_7582: LINEAR (0.0s)  running={'THEOREM': 361, 'LINEAR': 553, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[949] order5big_7590: LINEAR (0.0s)  running={'THEOREM': 361, 'LINEAR': 554, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 6}
[950] order5big_7598: SOLVED_FMB (140.6s)  running={'THEOREM': 361, 'LINEAR': 554, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[951] order5big_7606: LINEAR (0.0s)  running={'THEOREM': 361, 'LINEAR': 555, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[952] order5big_7614: LINEAR (0.0s)  running={'THEOREM': 361, 'LINEAR': 556, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[953] order5big_7622: THEOREM (0.9s)  running={'THEOREM': 362, 'LINEAR': 556, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[954] order5big_7630: THEOREM (60.2s)  running={'THEOREM': 363, 'LINEAR': 556, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[955] order5big_7638: LINEAR (0.0s)  running={'THEOREM': 363, 'LINEAR': 557, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[956] order5big_7646: THEOREM (60.2s)  running={'THEOREM': 364, 'LINEAR': 557, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[957] order5big_7654: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 558, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[958] order5big_7662: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 559, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[959] order5big_7670: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 560, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[960] order5big_7678: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 561, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[961] order5big_7686: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 562, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[962] order5big_7694: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 563, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[963] order5big_7702: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 564, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[964] order5big_7710: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 565, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[965] order5big_7718: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 566, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[966] order5big_7726: LINEAR (0.0s)  running={'THEOREM': 364, 'LINEAR': 567, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[967] order5big_7734: THEOREM (60.2s)  running={'THEOREM': 365, 'LINEAR': 567, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[968] order5big_7742: THEOREM (60.4s)  running={'THEOREM': 366, 'LINEAR': 567, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[969] order5big_7750: THEOREM (60.2s)  running={'THEOREM': 367, 'LINEAR': 567, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[970] order5big_7758: LINEAR (0.0s)  running={'THEOREM': 367, 'LINEAR': 568, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[971] order5big_7766: THEOREM (60.2s)  running={'THEOREM': 368, 'LINEAR': 568, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[972] order5big_7774: LINEAR (0.0s)  running={'THEOREM': 368, 'LINEAR': 569, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[973] order5big_7782: LINEAR (0.0s)  running={'THEOREM': 368, 'LINEAR': 570, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[974] order5big_7790: LINEAR (0.0s)  running={'THEOREM': 368, 'LINEAR': 571, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[975] order5big_7798: LINEAR (0.0s)  running={'THEOREM': 368, 'LINEAR': 572, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[976] order5big_7806: LINEAR (0.0s)  running={'THEOREM': 368, 'LINEAR': 573, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[977] order5big_7814: THEOREM (60.2s)  running={'THEOREM': 369, 'LINEAR': 573, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[978] order5big_7822: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 574, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[979] order5big_7830: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 575, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[980] order5big_7838: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 576, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[981] order5big_7846: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 577, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[982] order5big_7854: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 578, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[983] order5big_7862: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 579, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[984] order5big_7870: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 580, 'SOLVED_FMB': 29, 'HARD_NONLINEAR': 6}
[985] order5big_7878: SOLVED_FMB (1.1s)  running={'THEOREM': 369, 'LINEAR': 580, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[986] order5big_7886: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 581, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[987] order5big_7894: THEOREM (60.1s)  running={'THEOREM': 370, 'LINEAR': 581, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[988] order5big_7902: LINEAR (0.0s)  running={'THEOREM': 370, 'LINEAR': 582, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[989] order5big_7910: THEOREM (60.2s)  running={'THEOREM': 371, 'LINEAR': 582, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[990] order5big_7918: LINEAR (0.0s)  running={'THEOREM': 371, 'LINEAR': 583, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[991] order5big_7926: LINEAR (0.0s)  running={'THEOREM': 371, 'LINEAR': 584, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[992] order5big_7934: THEOREM (60.2s)  running={'THEOREM': 372, 'LINEAR': 584, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[993] order5big_7942: LINEAR (0.0s)  running={'THEOREM': 372, 'LINEAR': 585, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[994] order5big_7950: LINEAR (0.0s)  running={'THEOREM': 372, 'LINEAR': 586, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
[995] order5big_7958: LINEAR (0.0s)  running={'THEOREM': 372, 'LINEAR': 587, 'SOLVED_FMB': 30, 'HARD_NONLINEAR': 6}
