nohup: ignoring input
[1] order5big_0004: THEOREM (60.1s)  running={'THEOREM': 1}
[723] order5big_5780: LINEAR (0.0s)  running={'THEOREM': 270, 'LINEAR': 416, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[724] order5big_5788: THEOREM (60.2s)  running={'THEOREM': 271, 'LINEAR': 416, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[725] order5big_5796: LINEAR (0.0s)  running={'THEOREM': 271, 'LINEAR': 417, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[726] order5big_5804: THEOREM (60.5s)  running={'THEOREM': 272, 'LINEAR': 417, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[727] order5big_5812: LINEAR (0.0s)  running={'THEOREM': 272, 'LINEAR': 418, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[728] order5big_5820: LINEAR (0.0s)  running={'THEOREM': 272, 'LINEAR': 419, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[729] order5big_5828: LINEAR (0.0s)  running={'THEOREM': 272, 'LINEAR': 420, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[730] order5big_5836: THEOREM (60.3s)  running={'THEOREM': 273, 'LINEAR': 420, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[731] order5big_5844: LINEAR (0.0s)  running={'THEOREM': 273, 'LINEAR': 421, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[732] order5big_5852: LINEAR (0.0s)  running={'THEOREM': 273, 'LINEAR': 422, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[733] order5big_5860: LINEAR (0.0s)  running={'THEOREM': 273, 'LINEAR': 423, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 1}
[734] order5big_5868: SOLVED_FMB (3.9s)  running={'THEOREM': 273, 'LINEAR': 423, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[735] order5big_5876: LINEAR (0.0s)  running={'THEOREM': 273, 'LINEAR': 424, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[736] order5big_5884: LINEAR (0.0s)  running={'THEOREM': 273, 'LINEAR': 425, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[737] order5big_5892: THEOREM (60.2s)  running={'THEOREM': 274, 'LINEAR': 425, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[738] order5big_5900: THEOREM (60.2s)  running={'THEOREM': 275, 'LINEAR': 425, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[739] order5big_5908: THEOREM (60.5s)  running={'THEOREM': 276, 'LINEAR': 425, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[740] order5big_5916: THEOREM (60.5s)  running={'THEOREM': 277, 'LINEAR': 425, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[741] order5big_5924: LINEAR (0.0s)  running={'THEOREM': 277, 'LINEAR': 426, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[742] order5big_5932: THEOREM (60.2s)  running={'THEOREM': 278, 'LINEAR': 426, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[743] order5big_5940: THEOREM (60.2s)  running={'THEOREM': 279, 'LINEAR': 426, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[744] order5big_5948: THEOREM (73.2s)  running={'THEOREM': 280, 'LINEAR': 426, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[745] order5big_5956: THEOREM (60.2s)  running={'THEOREM': 281, 'LINEAR': 426, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 1}
[746] order5big_5964: SOLVED_FMB (0.1s)  running={'THEOREM': 281, 'LINEAR': 426, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[747] order5big_5972: LINEAR (0.0s)  running={'THEOREM': 281, 'LINEAR': 427, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[748] order5big_5980: LINEAR (0.0s)  running={'THEOREM': 281, 'LINEAR': 428, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[749] order5big_5988: LINEAR (0.0s)  running={'THEOREM': 281, 'LINEAR': 429, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[750] order5big_5996: LINEAR (0.0s)  running={'THEOREM': 281, 'LINEAR': 430, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[751] order5big_6004: LINEAR (0.0s)  running={'THEOREM': 281, 'LINEAR': 431, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[752] order5big_6012: THEOREM (60.7s)  running={'THEOREM': 282, 'LINEAR': 431, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[753] order5big_6020: LINEAR (0.0s)  running={'THEOREM': 282, 'LINEAR': 432, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[754] order5big_6028: LINEAR (0.0s)  running={'THEOREM': 282, 'LINEAR': 433, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[755] order5big_6036: THEOREM (60.6s)  running={'THEOREM': 283, 'LINEAR': 433, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[756] order5big_6044: LINEAR (0.0s)  running={'THEOREM': 283, 'LINEAR': 434, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[757] order5big_6052: LINEAR (0.0s)  running={'THEOREM': 283, 'LINEAR': 435, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[758] order5big_6060: LINEAR (0.0s)  running={'THEOREM': 283, 'LINEAR': 436, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[759] order5big_6068: LINEAR (0.0s)  running={'THEOREM': 283, 'LINEAR': 437, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[760] order5big_6076: LINEAR (0.0s)  running={'THEOREM': 283, 'LINEAR': 438, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[761] order5big_6084: LINEAR (0.0s)  running={'THEOREM': 283, 'LINEAR': 439, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[762] order5big_6092: THEOREM (60.2s)  running={'THEOREM': 284, 'LINEAR': 439, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[763] order5big_6100: LINEAR (0.0s)  running={'THEOREM': 284, 'LINEAR': 440, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 1}
[764] order5big_6108: SOLVED_FMB (12.8s)  running={'THEOREM': 284, 'LINEAR': 440, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[765] order5big_6116: LINEAR (0.0s)  running={'THEOREM': 284, 'LINEAR': 441, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[766] order5big_6124: THEOREM (0.9s)  running={'THEOREM': 285, 'LINEAR': 441, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[767] order5big_6132: LINEAR (0.0s)  running={'THEOREM': 285, 'LINEAR': 442, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[768] order5big_6140: LINEAR (0.0s)  running={'THEOREM': 285, 'LINEAR': 443, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[769] order5big_6148: LINEAR (0.0s)  running={'THEOREM': 285, 'LINEAR': 444, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[770] order5big_6156: THEOREM (60.2s)  running={'THEOREM': 286, 'LINEAR': 444, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[771] order5big_6164: THEOREM (0.5s)  running={'THEOREM': 287, 'LINEAR': 444, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[772] order5big_6172: LINEAR (0.0s)  running={'THEOREM': 287, 'LINEAR': 445, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[773] order5big_6180: THEOREM (60.3s)  running={'THEOREM': 288, 'LINEAR': 445, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[774] order5big_6188: LINEAR (0.0s)  running={'THEOREM': 288, 'LINEAR': 446, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[775] order5big_6196: LINEAR (0.0s)  running={'THEOREM': 288, 'LINEAR': 447, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[776] order5big_6204: LINEAR (0.0s)  running={'THEOREM': 288, 'LINEAR': 448, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[777] order5big_6212: LINEAR (0.0s)  running={'THEOREM': 288, 'LINEAR': 449, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[778] order5big_6220: LINEAR (0.0s)  running={'THEOREM': 288, 'LINEAR': 450, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[779] order5big_6228: LINEAR (0.0s)  running={'THEOREM': 288, 'LINEAR': 451, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 1}
[780] order5big_6236: SOLVED_FMB (0.1s)  running={'THEOREM': 288, 'LINEAR': 451, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 1}
[781] order5big_6244: LINEAR (0.0s)  running={'THEOREM': 288, 'LINEAR': 452, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 1}
[782] order5big_6252: SOLVED_FMB (0.1s)  running={'THEOREM': 288, 'LINEAR': 452, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[783] order5big_6260: LINEAR (0.1s)  running={'THEOREM': 288, 'LINEAR': 453, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[784] order5big_6268: LINEAR (0.0s)  running={'THEOREM': 288, 'LINEAR': 454, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[785] order5big_6276: THEOREM (60.3s)  running={'THEOREM': 289, 'LINEAR': 454, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[786] order5big_6284: THEOREM (63.9s)  running={'THEOREM': 290, 'LINEAR': 454, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[787] order5big_6292: LINEAR (0.0s)  running={'THEOREM': 290, 'LINEAR': 455, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[788] order5big_6300: THEOREM (60.2s)  running={'THEOREM': 291, 'LINEAR': 455, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[789] order5big_6308: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 456, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[790] order5big_6316: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 457, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[791] order5big_6324: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 458, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[792] order5big_6332: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 459, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[793] order5big_6340: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 460, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[794] order5big_6348: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 461, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[795] order5big_6356: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 462, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[796] order5big_6364: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 463, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[797] order5big_6372: LINEAR (0.1s)  running={'THEOREM': 291, 'LINEAR': 464, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[798] order5big_6380: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 465, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[799] order5big_6388: LINEAR (0.0s)  running={'THEOREM': 291, 'LINEAR': 466, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[800] order5big_6396: THEOREM (60.2s)  running={'THEOREM': 292, 'LINEAR': 466, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[801] order5big_6404: THEOREM (60.5s)  running={'THEOREM': 293, 'LINEAR': 466, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[802] order5big_6412: LINEAR (0.0s)  running={'THEOREM': 293, 'LINEAR': 467, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[803] order5big_6420: LINEAR (0.0s)  running={'THEOREM': 293, 'LINEAR': 468, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[804] order5big_6428: LINEAR (0.0s)  running={'THEOREM': 293, 'LINEAR': 469, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[805] order5big_6436: THEOREM (72.7s)  running={'THEOREM': 294, 'LINEAR': 469, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[806] order5big_6444: THEOREM (60.2s)  running={'THEOREM': 295, 'LINEAR': 469, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[807] order5big_6452: LINEAR (0.0s)  running={'THEOREM': 295, 'LINEAR': 470, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[808] order5big_6460: THEOREM (61.4s)  running={'THEOREM': 296, 'LINEAR': 470, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[809] order5big_6468: THEOREM (60.2s)  running={'THEOREM': 297, 'LINEAR': 470, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[810] order5big_6476: THEOREM (77.8s)  running={'THEOREM': 298, 'LINEAR': 470, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[811] order5big_6484: LINEAR (0.0s)  running={'THEOREM': 298, 'LINEAR': 471, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[812] order5big_6492: THEOREM (60.2s)  running={'THEOREM': 299, 'LINEAR': 471, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[813] order5big_6500: LINEAR (0.0s)  running={'THEOREM': 299, 'LINEAR': 472, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[814] order5big_6508: THEOREM (60.2s)  running={'THEOREM': 300, 'LINEAR': 472, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[815] order5big_6516: LINEAR (0.0s)  running={'THEOREM': 300, 'LINEAR': 473, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[816] order5big_6524: LINEAR (0.0s)  running={'THEOREM': 300, 'LINEAR': 474, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[817] order5big_6532: THEOREM (60.2s)  running={'THEOREM': 301, 'LINEAR': 474, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[818] order5big_6540: LINEAR (0.0s)  running={'THEOREM': 301, 'LINEAR': 475, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[819] order5big_6548: LINEAR (0.0s)  running={'THEOREM': 301, 'LINEAR': 476, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[820] order5big_6556: LINEAR (0.0s)  running={'THEOREM': 301, 'LINEAR': 477, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[821] order5big_6564: THEOREM (60.2s)  running={'THEOREM': 302, 'LINEAR': 477, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[822] order5big_6572: LINEAR (0.0s)  running={'THEOREM': 302, 'LINEAR': 478, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[823] order5big_6580: LINEAR (0.0s)  running={'THEOREM': 302, 'LINEAR': 479, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[824] order5big_6588: LINEAR (0.0s)  running={'THEOREM': 302, 'LINEAR': 480, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[825] order5big_6596: LINEAR (0.0s)  running={'THEOREM': 302, 'LINEAR': 481, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[826] order5big_6604: THEOREM (60.6s)  running={'THEOREM': 303, 'LINEAR': 481, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 1}
[827] order5big_6612: SOLVED_FMB (0.3s)  running={'THEOREM': 303, 'LINEAR': 481, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[828] order5big_6620: LINEAR (0.0s)  running={'THEOREM': 303, 'LINEAR': 482, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[829] order5big_6628: LINEAR (0.0s)  running={'THEOREM': 303, 'LINEAR': 483, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[830] order5big_6636: THEOREM (60.2s)  running={'THEOREM': 304, 'LINEAR': 483, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[831] order5big_6644: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 484, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[832] order5big_6652: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 485, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[833] order5big_6660: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 486, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[834] order5big_6668: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 487, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[835] order5big_6676: THEOREM (60.4s)  running={'THEOREM': 305, 'LINEAR': 487, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[836] order5big_6684: LINEAR (0.0s)  running={'THEOREM': 305, 'LINEAR': 488, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[837] order5big_6692: LINEAR (0.0s)  running={'THEOREM': 305, 'LINEAR': 489, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[838] order5big_6700: THEOREM (60.2s)  running={'THEOREM': 306, 'LINEAR': 489, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[839] order5big_6708: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 490, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[840] order5big_6716: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 491, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[841] order5big_6724: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 492, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[842] order5big_6732: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 493, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[843] order5big_6740: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 494, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[844] order5big_6748: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 495, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[845] order5big_6756: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 496, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[846] order5big_6764: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 497, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[847] order5big_6772: THEOREM (60.1s)  running={'THEOREM': 307, 'LINEAR': 497, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[848] order5big_6780: THEOREM (60.5s)  running={'THEOREM': 308, 'LINEAR': 497, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[849] order5big_6788: THEOREM (60.2s)  running={'THEOREM': 309, 'LINEAR': 497, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[850] order5big_6796: LINEAR (0.0s)  running={'THEOREM': 309, 'LINEAR': 498, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[851] order5big_6804: LINEAR (0.0s)  running={'THEOREM': 309, 'LINEAR': 499, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[852] order5big_6812: THEOREM (60.2s)  running={'THEOREM': 310, 'LINEAR': 499, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[853] order5big_6820: LINEAR (0.0s)  running={'THEOREM': 310, 'LINEAR': 500, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[854] order5big_6828: THEOREM (60.2s)  running={'THEOREM': 311, 'LINEAR': 500, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[855] order5big_6836: LINEAR (0.0s)  running={'THEOREM': 311, 'LINEAR': 501, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[856] order5big_6844: LINEAR (0.0s)  running={'THEOREM': 311, 'LINEAR': 502, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[857] order5big_6852: THEOREM (60.2s)  running={'THEOREM': 312, 'LINEAR': 502, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[858] order5big_6860: LINEAR (0.0s)  running={'THEOREM': 312, 'LINEAR': 503, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[859] order5big_6868: LINEAR (0.0s)  running={'THEOREM': 312, 'LINEAR': 504, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[860] order5big_6876: LINEAR (0.0s)  running={'THEOREM': 312, 'LINEAR': 505, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[861] order5big_6884: THEOREM (60.2s)  running={'THEOREM': 313, 'LINEAR': 505, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[862] order5big_6892: THEOREM (60.2s)  running={'THEOREM': 314, 'LINEAR': 505, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[863] order5big_6900: LINEAR (0.0s)  running={'THEOREM': 314, 'LINEAR': 506, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[864] order5big_6908: LINEAR (0.0s)  running={'THEOREM': 314, 'LINEAR': 507, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[865] order5big_6916: THEOREM (60.2s)  running={'THEOREM': 315, 'LINEAR': 507, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[866] order5big_6924: THEOREM (60.2s)  running={'THEOREM': 316, 'LINEAR': 507, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[867] order5big_6932: LINEAR (0.0s)  running={'THEOREM': 316, 'LINEAR': 508, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[868] order5big_6940: LINEAR (0.0s)  running={'THEOREM': 316, 'LINEAR': 509, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[869] order5big_6948: LINEAR (0.0s)  running={'THEOREM': 316, 'LINEAR': 510, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[870] order5big_6956: THEOREM (60.3s)  running={'THEOREM': 317, 'LINEAR': 510, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[871] order5big_6964: LINEAR (0.0s)  running={'THEOREM': 317, 'LINEAR': 511, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[872] order5big_6972: THEOREM (60.9s)  running={'THEOREM': 318, 'LINEAR': 511, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[873] order5big_6980: THEOREM (60.2s)  running={'THEOREM': 319, 'LINEAR': 511, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[874] order5big_6988: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 512, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[875] order5big_6996: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 513, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[876] order5big_7004: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 514, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[877] order5big_7012: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 515, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[878] order5big_7020: THEOREM (60.2s)  running={'THEOREM': 320, 'LINEAR': 515, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[879] order5big_7028: THEOREM (60.2s)  running={'THEOREM': 321, 'LINEAR': 515, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[880] order5big_7036: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 516, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 1}
[881] order5big_7044: SOLVED_FMB (15.9s)  running={'THEOREM': 321, 'LINEAR': 516, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[882] order5big_7052: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 517, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[883] order5big_7060: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 518, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[884] order5big_7068: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 519, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[885] order5big_7076: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 520, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[886] order5big_7084: LINEAR (0.0s)  running={'THEOREM': 321, 'LINEAR': 521, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[887] order5big_7092: THEOREM (60.2s)  running={'THEOREM': 322, 'LINEAR': 521, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[888] order5big_7100: LINEAR (0.0s)  running={'THEOREM': 322, 'LINEAR': 522, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[889] order5big_7108: LINEAR (0.0s)  running={'THEOREM': 322, 'LINEAR': 523, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[890] order5big_7116: LINEAR (0.0s)  running={'THEOREM': 322, 'LINEAR': 524, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[891] order5big_7124: THEOREM (60.2s)  running={'THEOREM': 323, 'LINEAR': 524, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[892] order5big_7132: LINEAR (0.0s)  running={'THEOREM': 323, 'LINEAR': 525, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[893] order5big_7140: THEOREM (60.5s)  running={'THEOREM': 324, 'LINEAR': 525, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[894] order5big_7148: THEOREM (60.4s)  running={'THEOREM': 325, 'LINEAR': 525, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 1}
[895] order5big_7156: SOLVED_FMB (0.2s)  running={'THEOREM': 325, 'LINEAR': 525, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 1}
[896] order5big_7164: LINEAR (0.0s)  running={'THEOREM': 325, 'LINEAR': 526, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 1}
[897] order5big_7172: LINEAR (0.0s)  running={'THEOREM': 325, 'LINEAR': 527, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 1}
[898] order5big_7180: LINEAR (0.0s)  running={'THEOREM': 325, 'LINEAR': 528, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 1}
[899] order5big_7188: LINEAR (0.0s)  running={'THEOREM': 325, 'LINEAR': 529, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 1}
[900] order5big_7196: THEOREM (60.5s)  running={'THEOREM': 326, 'LINEAR': 529, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 1}
