nohup: ignoring input
[1] order5big_0002: THEOREM (62.2s)  running={'THEOREM': 1}
[793] order5big_6338: LINEAR (0.0s)  running={'THEOREM': 300, 'LINEAR': 474, 'SOLVED_FMB': 19}
[794] order5big_6346: LINEAR (0.0s)  running={'THEOREM': 300, 'LINEAR': 475, 'SOLVED_FMB': 19}
[795] order5big_6354: LINEAR (0.0s)  running={'THEOREM': 300, 'LINEAR': 476, 'SOLVED_FMB': 19}
[796] order5big_6362: LINEAR (0.0s)  running={'THEOREM': 300, 'LINEAR': 477, 'SOLVED_FMB': 19}
[797] order5big_6370: THEOREM (60.7s)  running={'THEOREM': 301, 'LINEAR': 477, 'SOLVED_FMB': 19}
[798] order5big_6378: THEOREM (61.2s)  running={'THEOREM': 302, 'LINEAR': 477, 'SOLVED_FMB': 19}
[799] order5big_6386: LINEAR (0.0s)  running={'THEOREM': 302, 'LINEAR': 478, 'SOLVED_FMB': 19}
[800] order5big_6394: THEOREM (60.2s)  running={'THEOREM': 303, 'LINEAR': 478, 'SOLVED_FMB': 19}
[801] order5big_6402: LINEAR (0.0s)  running={'THEOREM': 303, 'LINEAR': 479, 'SOLVED_FMB': 19}
[802] order5big_6410: THEOREM (60.2s)  running={'THEOREM': 304, 'LINEAR': 479, 'SOLVED_FMB': 19}
[803] order5big_6418: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 480, 'SOLVED_FMB': 19}
[804] order5big_6426: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 481, 'SOLVED_FMB': 19}
[805] order5big_6434: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 482, 'SOLVED_FMB': 19}
[806] order5big_6442: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 483, 'SOLVED_FMB': 19}
[807] order5big_6450: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 484, 'SOLVED_FMB': 19}
[808] order5big_6458: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 485, 'SOLVED_FMB': 19}
[809] order5big_6466: LINEAR (0.0s)  running={'THEOREM': 304, 'LINEAR': 486, 'SOLVED_FMB': 19}
[810] order5big_6474: THEOREM (6.4s)  running={'THEOREM': 305, 'LINEAR': 486, 'SOLVED_FMB': 19}
[811] order5big_6482: LINEAR (0.0s)  running={'THEOREM': 305, 'LINEAR': 487, 'SOLVED_FMB': 19}
[812] order5big_6490: THEOREM (60.5s)  running={'THEOREM': 306, 'LINEAR': 487, 'SOLVED_FMB': 19}
[813] order5big_6498: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 488, 'SOLVED_FMB': 19}
[814] order5big_6506: LINEAR (0.0s)  running={'THEOREM': 306, 'LINEAR': 489, 'SOLVED_FMB': 19}
[815] order5big_6514: THEOREM (60.5s)  running={'THEOREM': 307, 'LINEAR': 489, 'SOLVED_FMB': 19}
[816] order5big_6522: THEOREM (60.2s)  running={'THEOREM': 308, 'LINEAR': 489, 'SOLVED_FMB': 19}
[817] order5big_6530: LINEAR (0.0s)  running={'THEOREM': 308, 'LINEAR': 490, 'SOLVED_FMB': 19}
[818] order5big_6538: LINEAR (0.0s)  running={'THEOREM': 308, 'LINEAR': 491, 'SOLVED_FMB': 19}
[819] order5big_6546: THEOREM (62.0s)  running={'THEOREM': 309, 'LINEAR': 491, 'SOLVED_FMB': 19}
[820] order5big_6554: LINEAR (0.0s)  running={'THEOREM': 309, 'LINEAR': 492, 'SOLVED_FMB': 19}
[821] order5big_6562: LINEAR (0.0s)  running={'THEOREM': 309, 'LINEAR': 493, 'SOLVED_FMB': 19}
[822] order5big_6570: LINEAR (0.0s)  running={'THEOREM': 309, 'LINEAR': 494, 'SOLVED_FMB': 19}
[823] order5big_6578: THEOREM (60.6s)  running={'THEOREM': 310, 'LINEAR': 494, 'SOLVED_FMB': 19}
[824] order5big_6586: THEOREM (60.4s)  running={'THEOREM': 311, 'LINEAR': 494, 'SOLVED_FMB': 19}
[825] order5big_6594: LINEAR (0.0s)  running={'THEOREM': 311, 'LINEAR': 495, 'SOLVED_FMB': 19}
[826] order5big_6602: LINEAR (0.0s)  running={'THEOREM': 311, 'LINEAR': 496, 'SOLVED_FMB': 19}
[827] order5big_6610: THEOREM (60.2s)  running={'THEOREM': 312, 'LINEAR': 496, 'SOLVED_FMB': 19}
[828] order5big_6618: THEOREM (62.0s)  running={'THEOREM': 313, 'LINEAR': 496, 'SOLVED_FMB': 19}
[829] order5big_6626: LINEAR (0.0s)  running={'THEOREM': 313, 'LINEAR': 497, 'SOLVED_FMB': 19}
[830] order5big_6634: LINEAR (0.0s)  running={'THEOREM': 313, 'LINEAR': 498, 'SOLVED_FMB': 19}
[831] order5big_6642: SOLVED_FMB (0.1s)  running={'THEOREM': 313, 'LINEAR': 498, 'SOLVED_FMB': 20}
[832] order5big_6650: LINEAR (0.0s)  running={'THEOREM': 313, 'LINEAR': 499, 'SOLVED_FMB': 20}
[833] order5big_6658: LINEAR (0.0s)  running={'THEOREM': 313, 'LINEAR': 500, 'SOLVED_FMB': 20}
[834] order5big_6666: LINEAR (0.0s)  running={'THEOREM': 313, 'LINEAR': 501, 'SOLVED_FMB': 20}
[835] order5big_6674: LINEAR (0.0s)  running={'THEOREM': 313, 'LINEAR': 502, 'SOLVED_FMB': 20}
[836] order5big_6682: THEOREM (62.8s)  running={'THEOREM': 314, 'LINEAR': 502, 'SOLVED_FMB': 20}
[837] order5big_6690: THEOREM (60.2s)  running={'THEOREM': 315, 'LINEAR': 502, 'SOLVED_FMB': 20}
[838] order5big_6698: THEOREM (60.6s)  running={'THEOREM': 316, 'LINEAR': 502, 'SOLVED_FMB': 20}
[839] order5big_6706: LINEAR (0.0s)  running={'THEOREM': 316, 'LINEAR': 503, 'SOLVED_FMB': 20}
[840] order5big_6714: THEOREM (60.1s)  running={'THEOREM': 317, 'LINEAR': 503, 'SOLVED_FMB': 20}
[841] order5big_6722: LINEAR (0.0s)  running={'THEOREM': 317, 'LINEAR': 504, 'SOLVED_FMB': 20}
[842] order5big_6730: LINEAR (0.0s)  running={'THEOREM': 317, 'LINEAR': 505, 'SOLVED_FMB': 20}
[843] order5big_6738: LINEAR (0.0s)  running={'THEOREM': 317, 'LINEAR': 506, 'SOLVED_FMB': 20}
[844] order5big_6746: THEOREM (60.4s)  running={'THEOREM': 318, 'LINEAR': 506, 'SOLVED_FMB': 20}
[845] order5big_6754: LINEAR (0.0s)  running={'THEOREM': 318, 'LINEAR': 507, 'SOLVED_FMB': 20}
[846] order5big_6762: SOLVED_FMB (0.1s)  running={'THEOREM': 318, 'LINEAR': 507, 'SOLVED_FMB': 21}
[847] order5big_6770: LINEAR (0.0s)  running={'THEOREM': 318, 'LINEAR': 508, 'SOLVED_FMB': 21}
[848] order5big_6778: LINEAR (0.0s)  running={'THEOREM': 318, 'LINEAR': 509, 'SOLVED_FMB': 21}
[849] order5big_6786: THEOREM (60.2s)  running={'THEOREM': 319, 'LINEAR': 509, 'SOLVED_FMB': 21}
[850] order5big_6794: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 510, 'SOLVED_FMB': 21}
[851] order5big_6802: LINEAR (0.0s)  running={'THEOREM': 319, 'LINEAR': 511, 'SOLVED_FMB': 21}
[852] order5big_6810: THEOREM (60.7s)  running={'THEOREM': 320, 'LINEAR': 511, 'SOLVED_FMB': 21}
[853] order5big_6818: LINEAR (0.0s)  running={'THEOREM': 320, 'LINEAR': 512, 'SOLVED_FMB': 21}
[854] order5big_6826: LINEAR (0.0s)  running={'THEOREM': 320, 'LINEAR': 513, 'SOLVED_FMB': 21}
[855] order5big_6834: THEOREM (60.2s)  running={'THEOREM': 321, 'LINEAR': 513, 'SOLVED_FMB': 21}
[856] order5big_6842: THEOREM (60.3s)  running={'THEOREM': 322, 'LINEAR': 513, 'SOLVED_FMB': 21}
[857] order5big_6850: LINEAR (0.0s)  running={'THEOREM': 322, 'LINEAR': 514, 'SOLVED_FMB': 21}
[858] order5big_6858: THEOREM (60.3s)  running={'THEOREM': 323, 'LINEAR': 514, 'SOLVED_FMB': 21}
[859] order5big_6866: LINEAR (0.0s)  running={'THEOREM': 323, 'LINEAR': 515, 'SOLVED_FMB': 21}
[860] order5big_6874: LINEAR (0.0s)  running={'THEOREM': 323, 'LINEAR': 516, 'SOLVED_FMB': 21}
[861] order5big_6882: LINEAR (0.0s)  running={'THEOREM': 323, 'LINEAR': 517, 'SOLVED_FMB': 21}
[862] order5big_6890: HARD_NONLINEAR (120.2s)  running={'THEOREM': 323, 'LINEAR': 517, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[863] order5big_6898: THEOREM (72.8s)  running={'THEOREM': 324, 'LINEAR': 517, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[864] order5big_6906: LINEAR (0.0s)  running={'THEOREM': 324, 'LINEAR': 518, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[865] order5big_6914: THEOREM (60.2s)  running={'THEOREM': 325, 'LINEAR': 518, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[866] order5big_6922: LINEAR (0.0s)  running={'THEOREM': 325, 'LINEAR': 519, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[867] order5big_6930: LINEAR (0.0s)  running={'THEOREM': 325, 'LINEAR': 520, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[868] order5big_6938: LINEAR (0.0s)  running={'THEOREM': 325, 'LINEAR': 521, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[869] order5big_6946: LINEAR (0.0s)  running={'THEOREM': 325, 'LINEAR': 522, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[870] order5big_6954: THEOREM (60.2s)  running={'THEOREM': 326, 'LINEAR': 522, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[871] order5big_6962: LINEAR (0.0s)  running={'THEOREM': 326, 'LINEAR': 523, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[872] order5big_6970: LINEAR (0.0s)  running={'THEOREM': 326, 'LINEAR': 524, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[873] order5big_6978: THEOREM (61.2s)  running={'THEOREM': 327, 'LINEAR': 524, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[874] order5big_6986: LINEAR (0.0s)  running={'THEOREM': 327, 'LINEAR': 525, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[875] order5big_6994: THEOREM (61.3s)  running={'THEOREM': 328, 'LINEAR': 525, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[876] order5big_7002: THEOREM (60.1s)  running={'THEOREM': 329, 'LINEAR': 525, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[877] order5big_7010: LINEAR (0.0s)  running={'THEOREM': 329, 'LINEAR': 526, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[878] order5big_7018: LINEAR (0.0s)  running={'THEOREM': 329, 'LINEAR': 527, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[879] order5big_7026: LINEAR (0.0s)  running={'THEOREM': 329, 'LINEAR': 528, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[880] order5big_7034: LINEAR (0.0s)  running={'THEOREM': 329, 'LINEAR': 529, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[881] order5big_7042: LINEAR (0.0s)  running={'THEOREM': 329, 'LINEAR': 530, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[882] order5big_7050: THEOREM (60.3s)  running={'THEOREM': 330, 'LINEAR': 530, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[883] order5big_7058: THEOREM (60.2s)  running={'THEOREM': 331, 'LINEAR': 530, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[884] order5big_7066: THEOREM (71.8s)  running={'THEOREM': 332, 'LINEAR': 530, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 1}
[885] order5big_7074: SOLVED_FMB (0.4s)  running={'THEOREM': 332, 'LINEAR': 530, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[886] order5big_7082: THEOREM (60.2s)  running={'THEOREM': 333, 'LINEAR': 530, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[887] order5big_7090: LINEAR (0.0s)  running={'THEOREM': 333, 'LINEAR': 531, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[888] order5big_7098: THEOREM (60.2s)  running={'THEOREM': 334, 'LINEAR': 531, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[889] order5big_7106: THEOREM (43.7s)  running={'THEOREM': 335, 'LINEAR': 531, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[890] order5big_7114: THEOREM (60.2s)  running={'THEOREM': 336, 'LINEAR': 531, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[891] order5big_7122: LINEAR (0.0s)  running={'THEOREM': 336, 'LINEAR': 532, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[892] order5big_7130: THEOREM (60.6s)  running={'THEOREM': 337, 'LINEAR': 532, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[893] order5big_7138: THEOREM (60.2s)  running={'THEOREM': 338, 'LINEAR': 532, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[894] order5big_7146: THEOREM (61.2s)  running={'THEOREM': 339, 'LINEAR': 532, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[895] order5big_7154: THEOREM (60.2s)  running={'THEOREM': 340, 'LINEAR': 532, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[896] order5big_7162: LINEAR (0.0s)  running={'THEOREM': 340, 'LINEAR': 533, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[897] order5big_7170: THEOREM (60.2s)  running={'THEOREM': 341, 'LINEAR': 533, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[898] order5big_7178: LINEAR (0.0s)  running={'THEOREM': 341, 'LINEAR': 534, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[899] order5big_7186: THEOREM (60.2s)  running={'THEOREM': 342, 'LINEAR': 534, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[900] order5big_7194: LINEAR (0.0s)  running={'THEOREM': 342, 'LINEAR': 535, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[901] order5big_7202: THEOREM (62.1s)  running={'THEOREM': 343, 'LINEAR': 535, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[902] order5big_7210: LINEAR (0.0s)  running={'THEOREM': 343, 'LINEAR': 536, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[903] order5big_7218: THEOREM (60.2s)  running={'THEOREM': 344, 'LINEAR': 536, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[904] order5big_7226: THEOREM (60.4s)  running={'THEOREM': 345, 'LINEAR': 536, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[905] order5big_7234: LINEAR (0.0s)  running={'THEOREM': 345, 'LINEAR': 537, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[906] order5big_7242: LINEAR (0.0s)  running={'THEOREM': 345, 'LINEAR': 538, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[907] order5big_7250: LINEAR (0.0s)  running={'THEOREM': 345, 'LINEAR': 539, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[908] order5big_7258: LINEAR (0.0s)  running={'THEOREM': 345, 'LINEAR': 540, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[909] order5big_7266: THEOREM (60.2s)  running={'THEOREM': 346, 'LINEAR': 540, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[910] order5big_7274: LINEAR (0.0s)  running={'THEOREM': 346, 'LINEAR': 541, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[911] order5big_7282: LINEAR (0.0s)  running={'THEOREM': 346, 'LINEAR': 542, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[912] order5big_7290: THEOREM (60.1s)  running={'THEOREM': 347, 'LINEAR': 542, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[913] order5big_7298: THEOREM (60.7s)  running={'THEOREM': 348, 'LINEAR': 542, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[914] order5big_7306: LINEAR (0.0s)  running={'THEOREM': 348, 'LINEAR': 543, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[915] order5big_7314: THEOREM (60.2s)  running={'THEOREM': 349, 'LINEAR': 543, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 1}
[916] order5big_7322: SOLVED_FMB (1.2s)  running={'THEOREM': 349, 'LINEAR': 543, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[917] order5big_7330: LINEAR (0.0s)  running={'THEOREM': 349, 'LINEAR': 544, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[918] order5big_7338: THEOREM (60.8s)  running={'THEOREM': 350, 'LINEAR': 544, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[919] order5big_7346: LINEAR (0.0s)  running={'THEOREM': 350, 'LINEAR': 545, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[920] order5big_7354: THEOREM (60.2s)  running={'THEOREM': 351, 'LINEAR': 545, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[921] order5big_7362: LINEAR (0.0s)  running={'THEOREM': 351, 'LINEAR': 546, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[922] order5big_7370: THEOREM (60.2s)  running={'THEOREM': 352, 'LINEAR': 546, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[923] order5big_7378: LINEAR (0.0s)  running={'THEOREM': 352, 'LINEAR': 547, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[924] order5big_7386: LINEAR (0.0s)  running={'THEOREM': 352, 'LINEAR': 548, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[925] order5big_7394: LINEAR (0.0s)  running={'THEOREM': 352, 'LINEAR': 549, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[926] order5big_7402: LINEAR (0.0s)  running={'THEOREM': 352, 'LINEAR': 550, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[927] order5big_7410: LINEAR (0.0s)  running={'THEOREM': 352, 'LINEAR': 551, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[928] order5big_7418: LINEAR (0.0s)  running={'THEOREM': 352, 'LINEAR': 552, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[929] order5big_7426: THEOREM (60.2s)  running={'THEOREM': 353, 'LINEAR': 552, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[930] order5big_7434: LINEAR (0.0s)  running={'THEOREM': 353, 'LINEAR': 553, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[931] order5big_7442: LINEAR (0.0s)  running={'THEOREM': 353, 'LINEAR': 554, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[932] order5big_7450: THEOREM (60.3s)  running={'THEOREM': 354, 'LINEAR': 554, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[933] order5big_7458: THEOREM (60.5s)  running={'THEOREM': 355, 'LINEAR': 554, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[934] order5big_7466: LINEAR (0.0s)  running={'THEOREM': 355, 'LINEAR': 555, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[935] order5big_7474: LINEAR (0.0s)  running={'THEOREM': 355, 'LINEAR': 556, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[936] order5big_7482: LINEAR (0.0s)  running={'THEOREM': 355, 'LINEAR': 557, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[937] order5big_7490: LINEAR (0.0s)  running={'THEOREM': 355, 'LINEAR': 558, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[938] order5big_7498: THEOREM (60.3s)  running={'THEOREM': 356, 'LINEAR': 558, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[939] order5big_7506: THEOREM (60.2s)  running={'THEOREM': 357, 'LINEAR': 558, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 1}
[940] order5big_7514: SOLVED_FMB (143.0s)  running={'THEOREM': 357, 'LINEAR': 558, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 1}
[941] order5big_7522: LINEAR (0.0s)  running={'THEOREM': 357, 'LINEAR': 559, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 1}
[942] order5big_7530: THEOREM (60.2s)  running={'THEOREM': 358, 'LINEAR': 559, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 1}
[943] order5big_7538: LINEAR (0.0s)  running={'THEOREM': 358, 'LINEAR': 560, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 1}
[944] order5big_7546: THEOREM (60.5s)  running={'THEOREM': 359, 'LINEAR': 560, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 1}
[945] order5big_7554: SOLVED_FMB (11.7s)  running={'THEOREM': 359, 'LINEAR': 560, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 1}
[946] order5big_7562: THEOREM (60.2s)  running={'THEOREM': 360, 'LINEAR': 560, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 1}
[947] order5big_7570: SOLVED_FMB (143.2s)  running={'THEOREM': 360, 'LINEAR': 560, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[948] order5big_7578: LINEAR (0.0s)  running={'THEOREM': 360, 'LINEAR': 561, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[949] order5big_7586: THEOREM (1.5s)  running={'THEOREM': 361, 'LINEAR': 561, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[950] order5big_7594: THEOREM (60.7s)  running={'THEOREM': 362, 'LINEAR': 561, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[951] order5big_7602: THEOREM (60.4s)  running={'THEOREM': 363, 'LINEAR': 561, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[952] order5big_7610: THEOREM (60.2s)  running={'THEOREM': 364, 'LINEAR': 561, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[953] order5big_7618: THEOREM (60.2s)  running={'THEOREM': 365, 'LINEAR': 561, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[954] order5big_7626: THEOREM (60.2s)  running={'THEOREM': 366, 'LINEAR': 561, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[955] order5big_7634: LINEAR (0.0s)  running={'THEOREM': 366, 'LINEAR': 562, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[956] order5big_7642: LINEAR (0.0s)  running={'THEOREM': 366, 'LINEAR': 563, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[957] order5big_7650: LINEAR (0.0s)  running={'THEOREM': 366, 'LINEAR': 564, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[958] order5big_7658: THEOREM (64.8s)  running={'THEOREM': 367, 'LINEAR': 564, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[959] order5big_7666: LINEAR (0.0s)  running={'THEOREM': 367, 'LINEAR': 565, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[960] order5big_7674: THEOREM (60.2s)  running={'THEOREM': 368, 'LINEAR': 565, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[961] order5big_7682: THEOREM (60.2s)  running={'THEOREM': 369, 'LINEAR': 565, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[962] order5big_7690: LINEAR (0.0s)  running={'THEOREM': 369, 'LINEAR': 566, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[963] order5big_7698: THEOREM (61.6s)  running={'THEOREM': 370, 'LINEAR': 566, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[964] order5big_7706: THEOREM (60.2s)  running={'THEOREM': 371, 'LINEAR': 566, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[965] order5big_7714: THEOREM (60.2s)  running={'THEOREM': 372, 'LINEAR': 566, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[966] order5big_7722: THEOREM (60.2s)  running={'THEOREM': 373, 'LINEAR': 566, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[967] order5big_7730: LINEAR (0.0s)  running={'THEOREM': 373, 'LINEAR': 567, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[968] order5big_7738: LINEAR (0.0s)  running={'THEOREM': 373, 'LINEAR': 568, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[969] order5big_7746: THEOREM (60.8s)  running={'THEOREM': 374, 'LINEAR': 568, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[970] order5big_7754: THEOREM (60.2s)  running={'THEOREM': 375, 'LINEAR': 568, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[971] order5big_7762: LINEAR (0.0s)  running={'THEOREM': 375, 'LINEAR': 569, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[972] order5big_7770: THEOREM (84.6s)  running={'THEOREM': 376, 'LINEAR': 569, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[973] order5big_7778: LINEAR (0.0s)  running={'THEOREM': 376, 'LINEAR': 570, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[974] order5big_7786: LINEAR (0.0s)  running={'THEOREM': 376, 'LINEAR': 571, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[975] order5big_7794: LINEAR (0.0s)  running={'THEOREM': 376, 'LINEAR': 572, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[976] order5big_7802: LINEAR (0.0s)  running={'THEOREM': 376, 'LINEAR': 573, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[977] order5big_7810: THEOREM (60.4s)  running={'THEOREM': 377, 'LINEAR': 573, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[978] order5big_7818: LINEAR (0.0s)  running={'THEOREM': 377, 'LINEAR': 574, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[979] order5big_7826: LINEAR (0.0s)  running={'THEOREM': 377, 'LINEAR': 575, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[980] order5big_7834: THEOREM (60.3s)  running={'THEOREM': 378, 'LINEAR': 575, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[981] order5big_7842: THEOREM (60.2s)  running={'THEOREM': 379, 'LINEAR': 575, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[982] order5big_7850: THEOREM (60.2s)  running={'THEOREM': 380, 'LINEAR': 575, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[983] order5big_7858: THEOREM (60.3s)  running={'THEOREM': 381, 'LINEAR': 575, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[984] order5big_7866: THEOREM (60.2s)  running={'THEOREM': 382, 'LINEAR': 575, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
[985] order5big_7874: LINEAR (0.0s)  running={'THEOREM': 382, 'LINEAR': 576, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 1}
