nohup: ignoring input
[1] order5big_0005: LINEAR (0.0s)  running={'LINEAR': 1}
[663] order5big_5301: THEOREM (60.2s)  running={'LINEAR': 363, 'THEOREM': 277, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[664] order5big_5309: LINEAR (0.0s)  running={'LINEAR': 364, 'THEOREM': 277, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[665] order5big_5317: THEOREM (60.3s)  running={'LINEAR': 364, 'THEOREM': 278, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[666] order5big_5325: LINEAR (0.0s)  running={'LINEAR': 365, 'THEOREM': 278, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[667] order5big_5333: LINEAR (0.0s)  running={'LINEAR': 366, 'THEOREM': 278, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[668] order5big_5341: THEOREM (0.8s)  running={'LINEAR': 366, 'THEOREM': 279, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[669] order5big_5349: THEOREM (60.4s)  running={'LINEAR': 366, 'THEOREM': 280, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[670] order5big_5357: THEOREM (60.2s)  running={'LINEAR': 366, 'THEOREM': 281, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[671] order5big_5365: LINEAR (0.0s)  running={'LINEAR': 367, 'THEOREM': 281, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[672] order5big_5373: THEOREM (60.2s)  running={'LINEAR': 367, 'THEOREM': 282, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[673] order5big_5381: THEOREM (60.2s)  running={'LINEAR': 367, 'THEOREM': 283, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[674] order5big_5389: THEOREM (60.2s)  running={'LINEAR': 367, 'THEOREM': 284, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[675] order5big_5397: LINEAR (0.0s)  running={'LINEAR': 368, 'THEOREM': 284, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[676] order5big_5405: LINEAR (0.0s)  running={'LINEAR': 369, 'THEOREM': 284, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[677] order5big_5413: LINEAR (0.0s)  running={'LINEAR': 370, 'THEOREM': 284, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[678] order5big_5421: LINEAR (0.0s)  running={'LINEAR': 371, 'THEOREM': 284, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[679] order5big_5429: THEOREM (60.2s)  running={'LINEAR': 371, 'THEOREM': 285, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[680] order5big_5437: THEOREM (60.4s)  running={'LINEAR': 371, 'THEOREM': 286, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[681] order5big_5445: LINEAR (0.0s)  running={'LINEAR': 372, 'THEOREM': 286, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[682] order5big_5453: THEOREM (60.2s)  running={'LINEAR': 372, 'THEOREM': 287, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[683] order5big_5461: THEOREM (60.2s)  running={'LINEAR': 372, 'THEOREM': 288, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[684] order5big_5469: LINEAR (0.0s)  running={'LINEAR': 373, 'THEOREM': 288, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[685] order5big_5477: LINEAR (0.0s)  running={'LINEAR': 374, 'THEOREM': 288, 'SOLVED_FMB': 20, 'HARD_NONLINEAR': 3}
[686] order5big_5485: SOLVED_FMB (0.1s)  running={'LINEAR': 374, 'THEOREM': 288, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 3}
[687] order5big_5493: LINEAR (0.0s)  running={'LINEAR': 375, 'THEOREM': 288, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 3}
[688] order5big_5501: LINEAR (0.0s)  running={'LINEAR': 376, 'THEOREM': 288, 'SOLVED_FMB': 21, 'HARD_NONLINEAR': 3}
[689] order5big_5509: SOLVED_FMB (11.8s)  running={'LINEAR': 376, 'THEOREM': 288, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[690] order5big_5517: THEOREM (60.2s)  running={'LINEAR': 376, 'THEOREM': 289, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[691] order5big_5525: THEOREM (60.4s)  running={'LINEAR': 376, 'THEOREM': 290, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[692] order5big_5533: THEOREM (65.2s)  running={'LINEAR': 376, 'THEOREM': 291, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[693] order5big_5541: THEOREM (63.0s)  running={'LINEAR': 376, 'THEOREM': 292, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[694] order5big_5549: LINEAR (0.0s)  running={'LINEAR': 377, 'THEOREM': 292, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[695] order5big_5557: LINEAR (0.0s)  running={'LINEAR': 378, 'THEOREM': 292, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[696] order5big_5565: LINEAR (0.0s)  running={'LINEAR': 379, 'THEOREM': 292, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[697] order5big_5573: LINEAR (0.0s)  running={'LINEAR': 380, 'THEOREM': 292, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[698] order5big_5581: LINEAR (0.0s)  running={'LINEAR': 381, 'THEOREM': 292, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[699] order5big_5589: THEOREM (60.3s)  running={'LINEAR': 381, 'THEOREM': 293, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[700] order5big_5597: THEOREM (72.7s)  running={'LINEAR': 381, 'THEOREM': 294, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[701] order5big_5605: LINEAR (0.0s)  running={'LINEAR': 382, 'THEOREM': 294, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[702] order5big_5613: THEOREM (60.1s)  running={'LINEAR': 382, 'THEOREM': 295, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[703] order5big_5621: LINEAR (0.0s)  running={'LINEAR': 383, 'THEOREM': 295, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[704] order5big_5629: LINEAR (0.0s)  running={'LINEAR': 384, 'THEOREM': 295, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[705] order5big_5637: THEOREM (65.1s)  running={'LINEAR': 384, 'THEOREM': 296, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[706] order5big_5645: THEOREM (60.2s)  running={'LINEAR': 384, 'THEOREM': 297, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[707] order5big_5653: THEOREM (60.2s)  running={'LINEAR': 384, 'THEOREM': 298, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[708] order5big_5661: THEOREM (60.5s)  running={'LINEAR': 384, 'THEOREM': 299, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[709] order5big_5669: LINEAR (0.0s)  running={'LINEAR': 385, 'THEOREM': 299, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[710] order5big_5677: THEOREM (60.2s)  running={'LINEAR': 385, 'THEOREM': 300, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[711] order5big_5685: LINEAR (0.0s)  running={'LINEAR': 386, 'THEOREM': 300, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[712] order5big_5693: LINEAR (0.0s)  running={'LINEAR': 387, 'THEOREM': 300, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[713] order5big_5701: THEOREM (60.2s)  running={'LINEAR': 387, 'THEOREM': 301, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[714] order5big_5709: LINEAR (0.0s)  running={'LINEAR': 388, 'THEOREM': 301, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[715] order5big_5717: LINEAR (0.0s)  running={'LINEAR': 389, 'THEOREM': 301, 'SOLVED_FMB': 22, 'HARD_NONLINEAR': 3}
[716] order5big_5725: SOLVED_FMB (2.1s)  running={'LINEAR': 389, 'THEOREM': 301, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[717] order5big_5733: LINEAR (0.0s)  running={'LINEAR': 390, 'THEOREM': 301, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[718] order5big_5741: THEOREM (62.4s)  running={'LINEAR': 390, 'THEOREM': 302, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[719] order5big_5749: THEOREM (60.2s)  running={'LINEAR': 390, 'THEOREM': 303, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[720] order5big_5757: LINEAR (0.0s)  running={'LINEAR': 391, 'THEOREM': 303, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[721] order5big_5765: THEOREM (60.4s)  running={'LINEAR': 391, 'THEOREM': 304, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[722] order5big_5773: LINEAR (0.0s)  running={'LINEAR': 392, 'THEOREM': 304, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[723] order5big_5781: LINEAR (0.0s)  running={'LINEAR': 393, 'THEOREM': 304, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[724] order5big_5789: THEOREM (60.2s)  running={'LINEAR': 393, 'THEOREM': 305, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[725] order5big_5797: THEOREM (60.2s)  running={'LINEAR': 393, 'THEOREM': 306, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[726] order5big_5805: LINEAR (0.0s)  running={'LINEAR': 394, 'THEOREM': 306, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[727] order5big_5813: LINEAR (0.0s)  running={'LINEAR': 395, 'THEOREM': 306, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[728] order5big_5821: THEOREM (60.3s)  running={'LINEAR': 395, 'THEOREM': 307, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[729] order5big_5829: LINEAR (0.0s)  running={'LINEAR': 396, 'THEOREM': 307, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[730] order5big_5837: THEOREM (60.2s)  running={'LINEAR': 396, 'THEOREM': 308, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[731] order5big_5845: LINEAR (0.0s)  running={'LINEAR': 397, 'THEOREM': 308, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[732] order5big_5853: THEOREM (60.2s)  running={'LINEAR': 397, 'THEOREM': 309, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[733] order5big_5861: LINEAR (0.0s)  running={'LINEAR': 398, 'THEOREM': 309, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[734] order5big_5869: THEOREM (60.6s)  running={'LINEAR': 398, 'THEOREM': 310, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[735] order5big_5877: LINEAR (0.0s)  running={'LINEAR': 399, 'THEOREM': 310, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[736] order5big_5885: LINEAR (0.0s)  running={'LINEAR': 400, 'THEOREM': 310, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[737] order5big_5893: THEOREM (60.2s)  running={'LINEAR': 400, 'THEOREM': 311, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[738] order5big_5901: THEOREM (1.3s)  running={'LINEAR': 400, 'THEOREM': 312, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[739] order5big_5909: LINEAR (0.0s)  running={'LINEAR': 401, 'THEOREM': 312, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[740] order5big_5917: LINEAR (0.0s)  running={'LINEAR': 402, 'THEOREM': 312, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[741] order5big_5925: LINEAR (0.0s)  running={'LINEAR': 403, 'THEOREM': 312, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[742] order5big_5933: THEOREM (60.4s)  running={'LINEAR': 403, 'THEOREM': 313, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[743] order5big_5941: LINEAR (0.0s)  running={'LINEAR': 404, 'THEOREM': 313, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[744] order5big_5949: LINEAR (0.0s)  running={'LINEAR': 405, 'THEOREM': 313, 'SOLVED_FMB': 23, 'HARD_NONLINEAR': 3}
[745] order5big_5957: SOLVED_FMB (0.2s)  running={'LINEAR': 405, 'THEOREM': 313, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[746] order5big_5965: LINEAR (0.0s)  running={'LINEAR': 406, 'THEOREM': 313, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[747] order5big_5973: LINEAR (0.0s)  running={'LINEAR': 407, 'THEOREM': 313, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[748] order5big_5981: THEOREM (60.2s)  running={'LINEAR': 407, 'THEOREM': 314, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[749] order5big_5989: LINEAR (0.0s)  running={'LINEAR': 408, 'THEOREM': 314, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[750] order5big_5997: LINEAR (0.0s)  running={'LINEAR': 409, 'THEOREM': 314, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[751] order5big_6005: LINEAR (0.0s)  running={'LINEAR': 410, 'THEOREM': 314, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[752] order5big_6013: LINEAR (0.0s)  running={'LINEAR': 411, 'THEOREM': 314, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[753] order5big_6021: LINEAR (0.0s)  running={'LINEAR': 412, 'THEOREM': 314, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[754] order5big_6029: LINEAR (0.0s)  running={'LINEAR': 413, 'THEOREM': 314, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[755] order5big_6037: THEOREM (60.2s)  running={'LINEAR': 413, 'THEOREM': 315, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[756] order5big_6045: LINEAR (0.0s)  running={'LINEAR': 414, 'THEOREM': 315, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[757] order5big_6053: LINEAR (0.0s)  running={'LINEAR': 415, 'THEOREM': 315, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[758] order5big_6061: THEOREM (60.2s)  running={'LINEAR': 415, 'THEOREM': 316, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[759] order5big_6069: THEOREM (60.2s)  running={'LINEAR': 415, 'THEOREM': 317, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[760] order5big_6077: THEOREM (60.5s)  running={'LINEAR': 415, 'THEOREM': 318, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[761] order5big_6085: LINEAR (0.0s)  running={'LINEAR': 416, 'THEOREM': 318, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[762] order5big_6093: LINEAR (0.0s)  running={'LINEAR': 417, 'THEOREM': 318, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[763] order5big_6101: THEOREM (65.3s)  running={'LINEAR': 417, 'THEOREM': 319, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[764] order5big_6109: THEOREM (60.3s)  running={'LINEAR': 417, 'THEOREM': 320, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[765] order5big_6117: LINEAR (0.0s)  running={'LINEAR': 418, 'THEOREM': 320, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[766] order5big_6125: LINEAR (0.0s)  running={'LINEAR': 419, 'THEOREM': 320, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[767] order5big_6133: LINEAR (0.0s)  running={'LINEAR': 420, 'THEOREM': 320, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[768] order5big_6141: LINEAR (0.0s)  running={'LINEAR': 421, 'THEOREM': 320, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[769] order5big_6149: THEOREM (60.7s)  running={'LINEAR': 421, 'THEOREM': 321, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[770] order5big_6157: LINEAR (0.0s)  running={'LINEAR': 422, 'THEOREM': 321, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[771] order5big_6165: THEOREM (60.2s)  running={'LINEAR': 422, 'THEOREM': 322, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[772] order5big_6173: LINEAR (0.0s)  running={'LINEAR': 423, 'THEOREM': 322, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[773] order5big_6181: LINEAR (0.0s)  running={'LINEAR': 424, 'THEOREM': 322, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[774] order5big_6189: LINEAR (0.0s)  running={'LINEAR': 425, 'THEOREM': 322, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[775] order5big_6197: THEOREM (60.7s)  running={'LINEAR': 425, 'THEOREM': 323, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[776] order5big_6205: LINEAR (0.0s)  running={'LINEAR': 426, 'THEOREM': 323, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[777] order5big_6213: THEOREM (60.3s)  running={'LINEAR': 426, 'THEOREM': 324, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[778] order5big_6221: THEOREM (60.2s)  running={'LINEAR': 426, 'THEOREM': 325, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[779] order5big_6229: LINEAR (0.0s)  running={'LINEAR': 427, 'THEOREM': 325, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[780] order5big_6237: THEOREM (60.3s)  running={'LINEAR': 427, 'THEOREM': 326, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[781] order5big_6245: LINEAR (0.0s)  running={'LINEAR': 428, 'THEOREM': 326, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[782] order5big_6253: LINEAR (0.0s)  running={'LINEAR': 429, 'THEOREM': 326, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[783] order5big_6261: LINEAR (0.0s)  running={'LINEAR': 430, 'THEOREM': 326, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[784] order5big_6269: LINEAR (0.0s)  running={'LINEAR': 431, 'THEOREM': 326, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[785] order5big_6277: LINEAR (0.0s)  running={'LINEAR': 432, 'THEOREM': 326, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[786] order5big_6285: LINEAR (0.0s)  running={'LINEAR': 433, 'THEOREM': 326, 'SOLVED_FMB': 24, 'HARD_NONLINEAR': 3}
[787] order5big_6293: SOLVED_FMB (11.9s)  running={'LINEAR': 433, 'THEOREM': 326, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[788] order5big_6301: LINEAR (0.0s)  running={'LINEAR': 434, 'THEOREM': 326, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[789] order5big_6309: LINEAR (0.0s)  running={'LINEAR': 435, 'THEOREM': 326, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[790] order5big_6317: LINEAR (0.0s)  running={'LINEAR': 436, 'THEOREM': 326, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[791] order5big_6325: LINEAR (0.0s)  running={'LINEAR': 437, 'THEOREM': 326, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[792] order5big_6333: THEOREM (60.1s)  running={'LINEAR': 437, 'THEOREM': 327, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[793] order5big_6341: LINEAR (0.0s)  running={'LINEAR': 438, 'THEOREM': 327, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[794] order5big_6349: THEOREM (60.2s)  running={'LINEAR': 438, 'THEOREM': 328, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[795] order5big_6357: THEOREM (60.4s)  running={'LINEAR': 438, 'THEOREM': 329, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[796] order5big_6365: LINEAR (0.0s)  running={'LINEAR': 439, 'THEOREM': 329, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[797] order5big_6373: LINEAR (0.0s)  running={'LINEAR': 440, 'THEOREM': 329, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[798] order5big_6381: LINEAR (0.0s)  running={'LINEAR': 441, 'THEOREM': 329, 'SOLVED_FMB': 25, 'HARD_NONLINEAR': 3}
[799] order5big_6389: SOLVED_FMB (2.0s)  running={'LINEAR': 441, 'THEOREM': 329, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[800] order5big_6397: LINEAR (0.0s)  running={'LINEAR': 442, 'THEOREM': 329, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[801] order5big_6405: LINEAR (0.0s)  running={'LINEAR': 443, 'THEOREM': 329, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[802] order5big_6413: LINEAR (0.0s)  running={'LINEAR': 444, 'THEOREM': 329, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[803] order5big_6421: LINEAR (0.0s)  running={'LINEAR': 445, 'THEOREM': 329, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[804] order5big_6429: THEOREM (60.2s)  running={'LINEAR': 445, 'THEOREM': 330, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[805] order5big_6437: LINEAR (0.0s)  running={'LINEAR': 446, 'THEOREM': 330, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[806] order5big_6445: THEOREM (60.4s)  running={'LINEAR': 446, 'THEOREM': 331, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[807] order5big_6453: LINEAR (0.0s)  running={'LINEAR': 447, 'THEOREM': 331, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[808] order5big_6461: LINEAR (0.0s)  running={'LINEAR': 448, 'THEOREM': 331, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[809] order5big_6469: THEOREM (60.1s)  running={'LINEAR': 448, 'THEOREM': 332, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[810] order5big_6477: LINEAR (0.0s)  running={'LINEAR': 449, 'THEOREM': 332, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[811] order5big_6485: THEOREM (60.2s)  running={'LINEAR': 449, 'THEOREM': 333, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[812] order5big_6493: LINEAR (0.0s)  running={'LINEAR': 450, 'THEOREM': 333, 'SOLVED_FMB': 26, 'HARD_NONLINEAR': 3}
[813] order5big_6501: SOLVED_FMB (0.1s)  running={'LINEAR': 450, 'THEOREM': 333, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[814] order5big_6509: LINEAR (0.0s)  running={'LINEAR': 451, 'THEOREM': 333, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[815] order5big_6517: LINEAR (0.0s)  running={'LINEAR': 452, 'THEOREM': 333, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[816] order5big_6525: LINEAR (0.0s)  running={'LINEAR': 453, 'THEOREM': 333, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[817] order5big_6533: LINEAR (0.0s)  running={'LINEAR': 454, 'THEOREM': 333, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[818] order5big_6541: LINEAR (0.0s)  running={'LINEAR': 455, 'THEOREM': 333, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[819] order5big_6549: THEOREM (60.4s)  running={'LINEAR': 455, 'THEOREM': 334, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[820] order5big_6557: LINEAR (0.0s)  running={'LINEAR': 456, 'THEOREM': 334, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[821] order5big_6565: LINEAR (0.0s)  running={'LINEAR': 457, 'THEOREM': 334, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[822] order5big_6573: LINEAR (0.0s)  running={'LINEAR': 458, 'THEOREM': 334, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[823] order5big_6581: LINEAR (0.0s)  running={'LINEAR': 459, 'THEOREM': 334, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[824] order5big_6589: LINEAR (0.0s)  running={'LINEAR': 460, 'THEOREM': 334, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[825] order5big_6597: LINEAR (0.0s)  running={'LINEAR': 461, 'THEOREM': 334, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[826] order5big_6605: THEOREM (63.0s)  running={'LINEAR': 461, 'THEOREM': 335, 'SOLVED_FMB': 27, 'HARD_NONLINEAR': 3}
[827] order5big_6613: SOLVED_FMB (1.5s)  running={'LINEAR': 461, 'THEOREM': 335, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[828] order5big_6621: LINEAR (0.0s)  running={'LINEAR': 462, 'THEOREM': 335, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[829] order5big_6629: LINEAR (0.0s)  running={'LINEAR': 463, 'THEOREM': 335, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[830] order5big_6637: LINEAR (0.0s)  running={'LINEAR': 464, 'THEOREM': 335, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[831] order5big_6645: LINEAR (0.0s)  running={'LINEAR': 465, 'THEOREM': 335, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[832] order5big_6653: LINEAR (0.0s)  running={'LINEAR': 466, 'THEOREM': 335, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[833] order5big_6661: THEOREM (0.5s)  running={'LINEAR': 466, 'THEOREM': 336, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[834] order5big_6669: THEOREM (60.1s)  running={'LINEAR': 466, 'THEOREM': 337, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[835] order5big_6677: LINEAR (0.0s)  running={'LINEAR': 467, 'THEOREM': 337, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[836] order5big_6685: LINEAR (0.0s)  running={'LINEAR': 468, 'THEOREM': 337, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[837] order5big_6693: LINEAR (0.0s)  running={'LINEAR': 469, 'THEOREM': 337, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[838] order5big_6701: THEOREM (22.9s)  running={'LINEAR': 469, 'THEOREM': 338, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[839] order5big_6709: THEOREM (60.3s)  running={'LINEAR': 469, 'THEOREM': 339, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
[840] order5big_6717: LINEAR (0.0s)  running={'LINEAR': 470, 'THEOREM': 339, 'SOLVED_FMB': 28, 'HARD_NONLINEAR': 3}
